,CH_1_ALLSEQS_Rare_numSampled,variable,value,Location/Type
16424,3400,userLabel.NP.008.511.714.1F_filt.fastq.gz,28.301,Cranberry/NP
16425,3500,userLabel.NP.008.511.714.1F_filt.fastq.gz,28.385,Cranberry/NP
16426,3600,userLabel.NP.008.511.714.1F_filt.fastq.gz,28.47,Cranberry/NP
16427,3700,userLabel.NP.008.511.714.1F_filt.fastq.gz,28.532,Cranberry/NP
16428,3800,userLabel.NP.008.511.714.1F_filt.fastq.gz,28.612,Cranberry/NP
16429,3900,userLabel.NP.008.511.714.1F_filt.fastq.gz,28.691,Cranberry/NP
16430,4000,userLabel.NP.008.511.714.1F_filt.fastq.gz,28.766,Cranberry/NP
16431,4100,userLabel.NP.008.511.714.1F_filt.fastq.gz,28.827,Cranberry/NP
16432,4200,userLabel.NP.008.511.714.1F_filt.fastq.gz,28.892,Cranberry/NP
16433,4300,userLabel.NP.008.511.714.1F_filt.fastq.gz,28.938,Cranberry/NP
16434,4400,userLabel.NP.008.511.714.1F_filt.fastq.gz,28.999,Cranberry/NP
16435,4500,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.048,Cranberry/NP
16436,4600,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.105,Cranberry/NP
16437,4700,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.151,Cranberry/NP
16438,4800,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.198,Cranberry/NP
16439,4900,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.234,Cranberry/NP
16440,5000,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.279,Cranberry/NP
16441,5100,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.325,Cranberry/NP
16442,5200,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.366,Cranberry/NP
16443,5300,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.418,Cranberry/NP
16444,5400,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.442,Cranberry/NP
16445,5500,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.481,Cranberry/NP
16446,5600,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.519,Cranberry/NP
16447,5700,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.555,Cranberry/NP
16448,5800,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.585,Cranberry/NP
16449,5900,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.619,Cranberry/NP
16450,6000,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.652,Cranberry/NP
16451,6100,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.679,Cranberry/NP
16452,6200,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.719,Cranberry/NP
16453,6300,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.747,Cranberry/NP
16454,6400,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.78,Cranberry/NP
16455,6500,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.81,Cranberry/NP
16456,6600,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.838,Cranberry/NP
16457,6700,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.868,Cranberry/NP
16458,6800,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.893,Cranberry/NP
16459,6900,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.916,Cranberry/NP
16460,7000,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.944,Cranberry/NP
16461,7100,userLabel.NP.008.511.714.1F_filt.fastq.gz,29.969,Cranberry/NP
16462,7200,userLabel.NP.008.511.714.1F_filt.fastq.gz,30,Cranberry/NP
16463,7300,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.029,Cranberry/NP
16464,7400,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.06,Cranberry/NP
16465,7500,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.085,Cranberry/NP
16466,7600,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.112,Cranberry/NP
16467,7700,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.14,Cranberry/NP
16468,7800,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.161,Cranberry/NP
16469,7900,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.186,Cranberry/NP
16470,8000,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.213,Cranberry/NP
16471,8100,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.234,Cranberry/NP
16472,8200,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.255,Cranberry/NP
16473,8300,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.277,Cranberry/NP
16474,8400,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.298,Cranberry/NP
16475,8500,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.311,Cranberry/NP
16476,8600,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.329,Cranberry/NP
16477,8700,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.351,Cranberry/NP
16478,8800,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.368,Cranberry/NP
16479,8900,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.388,Cranberry/NP
16480,9000,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.406,Cranberry/NP
16481,9100,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.42,Cranberry/NP
16482,9200,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.432,Cranberry/NP
16483,9300,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.45,Cranberry/NP
16484,9400,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.466,Cranberry/NP
16485,9500,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.486,Cranberry/NP
16486,9600,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.509,Cranberry/NP
16487,9700,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.523,Cranberry/NP
16488,9800,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.536,Cranberry/NP
16489,9900,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.564,Cranberry/NP
16490,10000,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.581,Cranberry/NP
16491,10100,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.592,Cranberry/NP
16492,10200,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.605,Cranberry/NP
16493,10300,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.621,Cranberry/NP
16494,10400,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.633,Cranberry/NP
16495,10500,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.645,Cranberry/NP
16496,10600,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.665,Cranberry/NP
16497,10700,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.681,Cranberry/NP
16498,10800,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.695,Cranberry/NP
16499,10835,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.698,Cranberry/NP
16500,10900,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.707,Cranberry/NP
16501,11000,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.724,Cranberry/NP
16502,11100,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.739,Cranberry/NP
16503,11200,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.752,Cranberry/NP
16504,11239,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.764,Cranberry/NP
16505,11300,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.777,Cranberry/NP
16506,11357,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.785,Cranberry/NP
16507,11400,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.793,Cranberry/NP
16508,11500,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.804,Cranberry/NP
16509,11545,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.809,Cranberry/NP
16510,11600,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.817,Cranberry/NP
16511,11700,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.828,Cranberry/NP
16512,11800,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.851,Cranberry/NP
16513,11900,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.865,Cranberry/NP
16514,12000,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.878,Cranberry/NP
16515,12100,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.896,Cranberry/NP
16516,12200,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.909,Cranberry/NP
16517,12300,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.923,Cranberry/NP
16518,12400,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.935,Cranberry/NP
16519,12500,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.947,Cranberry/NP
16520,12600,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.961,Cranberry/NP
16521,12700,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.98,Cranberry/NP
16522,12800,userLabel.NP.008.511.714.1F_filt.fastq.gz,30.987,Cranberry/NP
16523,12900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.002,Cranberry/NP
16524,13000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.013,Cranberry/NP
16525,13100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.024,Cranberry/NP
16526,13200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.035,Cranberry/NP
16527,13300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.046,Cranberry/NP
16528,13400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.06,Cranberry/NP
16529,13500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.072,Cranberry/NP
16530,13600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.093,Cranberry/NP
16531,13700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.1,Cranberry/NP
16532,13800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.108,Cranberry/NP
16533,13900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.126,Cranberry/NP
16534,13915,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.127,Cranberry/NP
16535,14000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.138,Cranberry/NP
16536,14100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.15,Cranberry/NP
16537,14200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.164,Cranberry/NP
16538,14300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.177,Cranberry/NP
16539,14400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.191,Cranberry/NP
16540,14500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.2,Cranberry/NP
16541,14600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.209,Cranberry/NP
16542,14700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.224,Cranberry/NP
16543,14800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.233,Cranberry/NP
16544,14900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.245,Cranberry/NP
16545,15000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.261,Cranberry/NP
16546,15100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.272,Cranberry/NP
16547,15200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.284,Cranberry/NP
16548,15300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.294,Cranberry/NP
16549,15400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.31,Cranberry/NP
16550,15500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.325,Cranberry/NP
16551,15600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.335,Cranberry/NP
16552,15700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.345,Cranberry/NP
16553,15800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.352,Cranberry/NP
16554,15900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.366,Cranberry/NP
16555,15927,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.371,Cranberry/NP
16556,16000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.375,Cranberry/NP
16557,16100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.386,Cranberry/NP
16558,16200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.392,Cranberry/NP
16559,16300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.397,Cranberry/NP
16560,16400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.406,Cranberry/NP
16561,16500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.412,Cranberry/NP
16562,16600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.422,Cranberry/NP
16563,16700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.425,Cranberry/NP
16564,16800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.434,Cranberry/NP
16565,16900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.441,Cranberry/NP
16566,17000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.448,Cranberry/NP
16567,17100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.454,Cranberry/NP
16568,17200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.462,Cranberry/NP
16569,17206,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.463,Cranberry/NP
16570,17300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.47,Cranberry/NP
16571,17358,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.477,Cranberry/NP
16572,17400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.48,Cranberry/NP
16573,17500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.486,Cranberry/NP
16574,17600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.493,Cranberry/NP
16575,17700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.501,Cranberry/NP
16576,17800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.508,Cranberry/NP
16577,17900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.519,Cranberry/NP
16578,18000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.525,Cranberry/NP
16579,18100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.531,Cranberry/NP
16580,18200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.539,Cranberry/NP
16581,18300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.544,Cranberry/NP
16582,18400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.552,Cranberry/NP
16583,18500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.558,Cranberry/NP
16584,18600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.563,Cranberry/NP
16585,18700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.573,Cranberry/NP
16586,18786,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.578,Cranberry/NP
16587,18800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.58,Cranberry/NP
16588,18900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.591,Cranberry/NP
16589,19000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.598,Cranberry/NP
16590,19100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.601,Cranberry/NP
16591,19200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.607,Cranberry/NP
16592,19300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.614,Cranberry/NP
16593,19400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.621,Cranberry/NP
16594,19500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.629,Cranberry/NP
16595,19600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.634,Cranberry/NP
16596,19700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.639,Cranberry/NP
16597,19800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.647,Cranberry/NP
16598,19900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.655,Cranberry/NP
16599,20000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.662,Cranberry/NP
16600,20100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.668,Cranberry/NP
16601,20200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.675,Cranberry/NP
16602,20300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.677,Cranberry/NP
16603,20400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.682,Cranberry/NP
16604,20500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.69,Cranberry/NP
16605,20515,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.692,Cranberry/NP
16606,20600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.7,Cranberry/NP
16607,20615,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.701,Cranberry/NP
16608,20700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.704,Cranberry/NP
16609,20800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.708,Cranberry/NP
16610,20900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.713,Cranberry/NP
16611,21000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.72,Cranberry/NP
16612,21100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.73,Cranberry/NP
16613,21200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.737,Cranberry/NP
16614,21300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.742,Cranberry/NP
16615,21400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.75,Cranberry/NP
16616,21500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.751,Cranberry/NP
16617,21600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.754,Cranberry/NP
16618,21659,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.759,Cranberry/NP
16619,21700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.76,Cranberry/NP
16620,21800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.764,Cranberry/NP
16621,21873,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.769,Cranberry/NP
16622,21900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.769,Cranberry/NP
16623,22000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.771,Cranberry/NP
16624,22100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.778,Cranberry/NP
16625,22200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.784,Cranberry/NP
16626,22300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.786,Cranberry/NP
16627,22400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.791,Cranberry/NP
16628,22500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.791,Cranberry/NP
16629,22600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.796,Cranberry/NP
16630,22700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.802,Cranberry/NP
16631,22800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.803,Cranberry/NP
16632,22877,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.806,Cranberry/NP
16633,22900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.806,Cranberry/NP
16634,23000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.814,Cranberry/NP
16635,23100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.816,Cranberry/NP
16636,23200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.818,Cranberry/NP
16637,23300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.822,Cranberry/NP
16638,23400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.825,Cranberry/NP
16639,23451,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.829,Cranberry/NP
16640,23495,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.829,Cranberry/NP
16641,23500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.829,Cranberry/NP
16642,23600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.831,Cranberry/NP
16643,23700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.837,Cranberry/NP
16644,23800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.841,Cranberry/NP
16645,23900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.847,Cranberry/NP
16646,24000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.852,Cranberry/NP
16647,24100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.855,Cranberry/NP
16648,24200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.856,Cranberry/NP
16649,24300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.858,Cranberry/NP
16650,24318,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.859,Cranberry/NP
16651,24389,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.863,Cranberry/NP
16652,24400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.863,Cranberry/NP
16653,24500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.866,Cranberry/NP
16654,24600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.868,Cranberry/NP
16655,24628,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.869,Cranberry/NP
16656,24700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.871,Cranberry/NP
16657,24800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.876,Cranberry/NP
16658,24900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.878,Cranberry/NP
16659,24948,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.879,Cranberry/NP
16660,24951,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.879,Cranberry/NP
16661,25000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.881,Cranberry/NP
16662,25005,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.881,Cranberry/NP
16663,25100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.882,Cranberry/NP
16664,25135,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.882,Cranberry/NP
16665,25200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.887,Cranberry/NP
16666,25300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.889,Cranberry/NP
16667,25400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.891,Cranberry/NP
16668,25500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.896,Cranberry/NP
16669,25548,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.9,Cranberry/NP
16670,25600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.901,Cranberry/NP
16671,25700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.901,Cranberry/NP
16672,25800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.904,Cranberry/NP
16673,25900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.905,Cranberry/NP
16674,26000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.907,Cranberry/NP
16675,26100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.909,Cranberry/NP
16676,26200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.911,Cranberry/NP
16677,26300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.913,Cranberry/NP
16678,26400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.914,Cranberry/NP
16679,26500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.915,Cranberry/NP
16680,26600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.918,Cranberry/NP
16681,26700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.918,Cranberry/NP
16682,26763,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.92,Cranberry/NP
16683,26800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.921,Cranberry/NP
16684,26900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.926,Cranberry/NP
16685,27000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.929,Cranberry/NP
16686,27100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.93,Cranberry/NP
16687,27200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.934,Cranberry/NP
16688,27300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.936,Cranberry/NP
16689,27400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.937,Cranberry/NP
16690,27470,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.939,Cranberry/NP
16691,27500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.94,Cranberry/NP
16692,27600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.943,Cranberry/NP
16693,27606,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.943,Cranberry/NP
16694,27700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.946,Cranberry/NP
16695,27800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.947,Cranberry/NP
16696,27900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.947,Cranberry/NP
16697,28000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.953,Cranberry/NP
16698,28100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.956,Cranberry/NP
16699,28200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.956,Cranberry/NP
16700,28300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.956,Cranberry/NP
16701,28400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.959,Cranberry/NP
16702,28500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.96,Cranberry/NP
16703,28600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.963,Cranberry/NP
16704,28700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.964,Cranberry/NP
16705,28800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.964,Cranberry/NP
16706,28831,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.965,Cranberry/NP
16707,28892,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.966,Cranberry/NP
16708,28900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.966,Cranberry/NP
16709,29000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.968,Cranberry/NP
16710,29100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.97,Cranberry/NP
16711,29200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.97,Cranberry/NP
16712,29300,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.971,Cranberry/NP
16713,29400,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.973,Cranberry/NP
16714,29500,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.974,Cranberry/NP
16715,29600,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.976,Cranberry/NP
16716,29700,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.976,Cranberry/NP
16717,29800,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.978,Cranberry/NP
16718,29900,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.978,Cranberry/NP
16719,30000,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.978,Cranberry/NP
16720,30100,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.979,Cranberry/NP
16721,30200,userLabel.NP.008.511.714.1F_filt.fastq.gz,31.979,Cranberry/NP
